Production Name,Production Code,OverallScore,Quality,ValueForMoney,Fit,Style,HowDoesItFit
Hooded Parka with Stormwear™,T493701
Faux Suede Fringe Trim Waistcoat,T666252
Satin Quilted Jacket,T697803J,3,3,3,,,,Lovely jacket but the cut is far too generous. You definitely need a size smaller than normal. Also would have liked a larger band round the edge of the collar.,Quilted jacket,30 March 2016,65+,"Worcester, Uk"
Satin Quilted Jacket,T697803J,2,4,4,,,,"Reading cut for a relaxed fit,I dropped a size - it was still too big. I spotted this in the fashion edit where it looks fab; sadly on me it looked shapeless and old fashioned. However it was good quality.",Shapeless,30 March 2016,55-64,"London, UK"
Satin Quilted Jacket,T697803J,3,3,2,,,,"I bought this off the net without fully reading the spec. When it arrived and I tried it on it was huge and also the colour was brighter that I remembe. It didn't suit me at all and I don,t feel it is worth the money.",Quilted jacket,30 March 2016,55-64,UK
Satin Quilted Jacket,T697803J,4,4,4,,,,"I loved the look of this jacket when I saw the promo email. I had to order on-line because it wasn't available at my local store (couldn't find it outside London in fact!) I looked very carefully at the sizing and the recommendation that although it was loose-fitting you should go with your normal size. I am a high street 16/18 but don't like my clothes tight so based on this I went for the 16. It was like wearing a tent, measuring 50&quot; round the bust so it had to go back. I decided to try a smaller size and a 12, measuring 46&quot; fits exactly as I like. The fabric is soft, and the colour and quality are good so I look forward to wearing it when the weather warms up a bit. Very disappointed that this isn't more widely available in store.",Beware sizing,30 March 2016,55-64,Herefordshire
Satin Quilted Jacket,T697803J,5,5,4,,,,"Lovely feel good design, would buy again",Padded jacket,29 March 2016,65+,Derby
Satin Quilted Jacket,T697803J,4,4,3,,,,Love the material but large for size. Had to change for a smaller size but very happy with the look.,Something different,29 March 2016,65+,"Wirral, Wirral, Merseyside CH60, UK"
Satin Quilted Jacket,T697803J,2,2,2,,,,I thought this would be a great little boxy jacket to go with ankle length trousers and the colour was just right.,What a disappointment,28 March 2016,55-64,Dorset
Satin Quilted Jacket,T697803J,2,3,2,,,,So disappointed with this jacket. Ordered my usual size 12 and it was enormous. The lack of tailoring at the front gave a very baggy appearance so I returned it and did not bother to order a smaller size.,New jacket,28 March 2016,65+,"Dorset, UK"
Satin Quilted Jacket,T697803J,2,5,3,,,,"This fabric is a gorgeous colour and loved the design. However I ordered a size 12 and was very disappointed when arrived. I couldn't believe how big it was. The shoulders fit lovely but the chest measured 48 inches. Ridiculous so sadly returned, but made properly I would love to have.",disappointed,28 March 2016,55-64,Swansea UK
Satin Quilted Jacket,T697803J,5,5,4,,,,"I bought this lovely jacket for a special birthday break in the Cotswolds. It suited the March weather and the casual luxury ambience of the hotel where I stayed. It is so light, but warm, can be worn with dress trousers, luxury treggings or slim fit jeans. It will be great for my upcoming business trip to the USA, so versatile and doesn't add to the luggage weight allowance! Size is good and is a flattering loose fit. Excellent fabric and colour.",Casual Luxury,28 March 2016,65+,"Manchester, UK"
Satin Quilted Jacket,T697803J,3,2,2,,,,Very disappointed by the huge size of this jacket - I am a size 12 and this was huge on me. A size 8 would probably have fitted me but I don't think the quality was quite up to the price tag.,2 sizes too big,27 March 2016,55-64,"Kent, UK"
Satin Quilted Jacket,T697803J,3,4,3,,,,"I went to store to collect, having bought the jacket in two sizes to be sure that I could get one. Instead of a brown, as shown by the photo and my expectation of khaki, the jacket was an olive with a hint of gold to it. Also, the size I am is between a 16 and 18 and I felt that the 16 was big on me, so be aware of the size discrepancy. Overall, I loved the idea of the jacket (very retro, something my Mum would've worn in the 50's) and the quality was good, only it didn't meet my hopes on colour so wasn't a match for my existing clothes. What a shame.",Colour not as expected,27 March 2016,55-64,"Dorset, UK"
Satin Quilted Jacket,T697803J,3,4,3,,,,Jacket arrived promptly in store but the relaxed fit size14 ( my normal size) swamped me. I returned it and ordered sizes 10 and 12. This time I tried them on before going home and the size 10 was right for me. It is still quite loose. I like the fit and the light weight.,Quilted jacket,27 March 2016,65+,Hampshire
Satin Quilted Jacket,T697803J,5,5,5,,,,Love the cut and colour. Great dressed up or down. Good jacket to take on vacation for sight seeing or dressing up,Great Jacket,27 March 2016,55-64,"Malmesbury, Malmesbury, Wiltshire SN16, UK"
Satin Quilted Jacket,T697803J,4,4,5,,,,Delightful jacket which fitted well BUT found the colour too loud - felt rather as if I was in the Army! So sadly it has been returned. Wish it had been in Black or Navy.,Satin Quilted Jacket,26 March 2016,65+,"Bath, Bath, Bath and North East Somerset, UK"
Satin Quilted Jacket,T697803J,1,1,1,,,,Poor fit and poor quality. Overlarge with an ugly seam down the back. Very disappointed. Hoped it would a useful lightweight jacket for the spring.,Casual weekend wear,22 March 2016,65+,"Buckinghamshire, UK"
Linen Blend Open Front Jacket,T590855D,5,4,4,4,5,True to size,"I liked the neutral colour which wasn't too light. It will go with lots of different tops, jeans, etc",Nice simple jacket for the summer,21 April 2016,65+,"London, UK"
Quilted Jacket with Stormwear™,T581224,5,5,5,5,5,True to size,Perfect in every way for me,Classic,13 April 2016,65+,"Glasgow, Glasgow, Glasgow City, UK"
Quilted Jacket with Stormwear™,T581224,4,4,4,5,4,True to size,This is more of a query than a review as such.,How many pockets?,28 March 2016,65+,"North Wales, UK"
Quilted Jacket with Stormwear™,T581224,5,,,,,True to size,Bought this for my mum and she loves it. She's tiny and it fitted well,Lovely spring jacket,28 March 2016,45-54,Gloucester
Quilted Jacket with Stormwear™,T581224,5,5,5,5,5,True to size,"This jacket is a lovely colour, could be work with anything, do really like the silver buttons rather than the gold ones. Looks great with blue denim jeans.",Jacket for all ages,28 March 2016,45-54,Livingston
Quilted Jacket with Stormwear™,T581224,3,3,2,3,3,True to size,"A pretty colour but style abit mumsy.My problem is that I am short waisted and the slight fitting style of this jacket meant that the waist came onto my hips.It was lightweight and not to thick,ideal for spring and early autumn.",not for me,15 March 2016,65+,Newcastle upon Tyne.
Quilted Jacket with Stormwear™,T581224,5,5,4,5,5,True to size,"Light, comfortable,stylish with feature shoulder area and toggle back would never guess it had bonus of insulation and stormwear. Versatile, could be worn as outer jacket or instead of cardigan.",Quilted jacket with stormwear,10 March 2016,55-64,"Cardiff, Cardiff, UK"
Quilted Jacket with Stormwear™,T581224,5,5,5,4,5,True to size,Ordere this item to wear in the spring. Did not realy suit me but did like though so a little dissapointed.,Blue jacket,08 March 2016,55-64,Prestatyn
Quilted Jacket with Stormwear™,T581224,3,4,2,4,4,True to size,I bought it online as there was a 10% off offer. It looked to be a lovely cornflower blue. I was disappointed with the colour. I would have described it as mint. I thought it would be impractical as dirt would soon show so I returned it.,new jacket,08 March 2016,65+,"Lancashire, UK"
Quilted Jacket with Stormwear™,T581224,5,5,5,5,5,,Looks much better when worn than on the hanger! Pretty colour for spring.,Good Spring jacket,06 March 2016,65+,"Leicestershire, UK"
Quilted Jacket with Stormwear™,T581224,3,4,3,2,4,A bit small,"I was very disappointed after I purchased this jacket on line. It was &quot;boxy&quot; and short which did not flatter all customers body shapes. However it was a lovely colour. Classic clothes have always been stylish, well cut and flattering for its loyal customers. This jacket was not one of the examples. I have returned.",Lovely colour,03 March 2016,55-64,west Midlands
Quilted Jacket with Stormwear™,T581224,5,5,5,5,5,True to size,I am absolutely delighted with my new jacket. Got the green in it and loved it so much bought the blue,Beautiful Jacket,02 March 2016,55-64,Belfast
Quilted Jacket with Stormwear™,T581224,4,4,3,4,4,True to size,"looking for something for hopefully warmer spring days, would have liked slightly longer but overall pleased, just hope it washes well slightly concerned about the very light blue but prepared to take the risk",spring jacket,21 February 2016,55-64,leicestershire
Quilted Jacket with Stormwear™,T581224,5,,,,,True to size,"I bought this as a special birthday gift for a friend. She was delighted with it. Perfect colour, perfect fit.",Perfect gift,19 February 2016,65+,"Rustington, West Sussex"
Quilted Jacket with Stormwear™,T581224,4,,,,,True to size,"I bought this as a present for my mum. It is a great fit and a lovely shade of blue, just right for the Spring.",Lovely jacket,08 February 2016,55-64,"Bedfordshire, UK"
Linen Blend Open Front Jacket,T590855J,5,5,5,5,5,True to size,"Bought the white one first, loved the way it looked in front, especially the lapels. Also looks great from the back, so ordered the black one as well. Equally happy with that one. Will recommend to anyone.",Great jacket,31 March 2016,55-64,"Bergen, Norway"
Linen Blend Open Front Jacket,T590855J,5,4,4,3,5,A bit big,"Good jacket for what I wanted. Bit spacious in the bust area as I often do find, I am a tall 6ft with broad shoulders so sizes seem to increase outwards rather than upwards.",Nice smart lightweight jacket,23 March 2016,25-34,"London, UK"
Linen Blend Open Front Jacket,T590855J,5,5,5,5,5,True to size,A very modern stylish jacket that fits perfectly and creates a great look - very happy with how it wears - low creasing and keeps shape well.,Great Fit,15 March 2016,35-44,"Birmingham, West Midlands, UK"
Linen Blend Open Front Jacket,T590855J,5,5,4,4,5,True to size,Complements a black trouser and contrast top to create a lovely looking outfit.,Smart Black Jacket,16 February 2016,65+,"Exmouth, Devon, UK"
Welt Pockets Short Blazer,T591178B,5,5,5,5,5,True to size,"The blazer is of a very good quality, great fit, true to size, looks great with dresses, skirt or trousers","Good quality, smart jacket",30 March 2016,45-54,London
Welt Pockets Short Blazer,T591178B,2,4,5,2,3,Small,"I originally ordered a similar Blazer in size 18 but it was far too small, I re-ordered this one in size 20 but it was still too small. Most of my other clothes from M &amp; S are either size 16 or 18. I was very disappointed with the fir.",Wedding Jacket,23 March 2016,65+,Lancashire
Welt Pockets Short Blazer,T591178B,5,5,5,5,5,True to size,"Been looking for a dark navy jacket for a while. When I saw this online, decided to order and try it out. Perfect colour, fit and smart. Goes beautifully with jeans and jeggings. Excellent value as got 20% off!",Smart Blazer,04 March 2016,55-64,London
Welt Pockets Short Blazer,T591178B,5,,,,,True to size,Good to find a smart jacket suitable for a dress and to fit a 5'4 lady,Smart Jacket,01 March 2016,65+,Kent
Welt Pockets Short Blazer,T591178B,4,5,4,4,4,A bit small,Shoulder pads don't tend to work for me and I didn't read the description properly before ordering this jacket.,Good quality but not for me.,11 February 2016,45-54,London
Welt Pockets Short Blazer,T591178B,4,4,4,4,4,True to size,I truly like the Blazer. It fits and is good quality for the money,Blazer,07 February 2016,55-64,"London, UK"
Welt Pockets Short Blazer,T591178B,5,4,5,1,5,Very small,Although I tried different sizes the jacket didn't sit nicely between shoulder to bust. The material bunched up and wouldn't sit flat on the body. Shame as really lovely jacket and the price was right.,jacket,15 January 2016,65+,
Welt Pockets Short Blazer,T591178B,5,5,5,4,5,A bit big,Great jacket - PLEASE may I have a dress and trousers to match.,Welt Pockets Short Blazer,11 January 2016,,"Surrey, UK"
Welt Pockets Short Blazer,T591178B,4,5,5,5,4,,A very corporate look when worn and fits well.,Best blazer,30 December 2015,45-54,Croydon
Welt Pockets Short Blazer,T591178B,4,3,4,2,4,A bit small,"I wanted a shorter length navy blazer and thought this would be ideal. It is a nice looking jacket with a nice lining BUT the sizing was rather small, arms tight and bust area slightly odd so I returned it, however I would recommend trying...maybe get the next size up though.",Disappointing fit,20 December 2015,45-54,Middlesex
Welt Pockets Short Blazer,T591178B,4,5,5,4,5,A bit small,This will be used to smarten up some casual clothes. Will need to wear it open as it is slightly tight.,Very Practical.,08 November 2015,55-64,Scotland. UK
Welt Pockets Short Blazer,T591178B,4,4,4,4,3,True to size,Good quality for a reasonable price.,Jacket,03 November 2015,65+,"Wales, UK"
Welt Pockets Short Blazer,T591178B,5,5,5,5,5,True to size,"I searched every high street chain for a smart navy jacket without success, then I saw this online. It goes perfectly with the navy and white poppy print dress (M and S classic range) and made a perfect outfit for a recent awards ceremony. Great fit, stylish and beautifully finished. I will get lots of wear from this as it will go with dresses, skirts and trousers. Great buy!",Fabulous jacket,02 November 2015,65+,Oxfordshire
Welt Pockets Short Blazer,T591178B,5,5,5,5,5,True to size,This blazer goes perfectly with the dresses I have just bought. Great quality and super fit. Love it.,Lovely accessory to my new dresses,27 October 2015,65+,North East
Welt Pockets Short Blazer,T591178B,5,,,,,,Really pleased with this blazer. Bought for work. Very smart and good fit.,Great fit blazer,24 October 2015,45-54,Dorset
Welt Pockets Short Blazer,T591178B,5,5,5,5,5,True to size,"I bought this jacket and the matching pencil skirt having acquired the black versions in the summer. I'm very pleased with this well-fitting jacket which actually looks and feels as if it's been designed for a woman, and is not merely an adaptation of a man's jacket. The short length makes it very useful to wear with a dress. More of these decent quality basics please M&amp;S!","First the black, now the navy.",23 October 2015,55-64,Cambridge UK
Welt Pockets Short Blazer,T591178B,5,5,5,4,5,True to size,"This is a lovely piece. Really nicely fitted, lovely lining and really well made. Goes perfectly with the pencil skirt I bought at the same time. Perfect office wear.",Beautiful Jacket,05 October 2015,55-64,Australia
Welt Pockets Short Blazer,T591178B,4,4,5,1,4,Very small,I am always delighted to buy from the M&amp;S petite range but this jacket was very disappointing as it was &quot;extremely&quot; petite across the shoulders. The body length was good but the width was vey tight.,Disappointing arrival,28 September 2015,45-54,Ulster
Welt Pockets Short Blazer,T591178B,5,5,5,4,5,True to size,This is beautifully cut and looks very smart with trousers and skirts.,very smart jacket,10 September 2015,65+,Hampshire
Welt Pockets Short Blazer,T591178B,4,5,4,4,5,True to size,Good quality work suit. Fits well and flattering style,good quality work suit,02 September 2015,45-54,North east
Welt Pockets Short Blazer,T591178B,5,5,5,5,5,True to size,Delighted this item was so perfect as it was the only Navy skirt suit I could find on the M&amp;S website.,Only Navy Skirt Suit I could Find,26 August 2015,35-44,"Cobham, Surrey, UK"
Welt Pockets Short Blazer,T591178B,4,4,4,4,4,A bit big,"Nice shape, not bad fit. Material thicker than expected so winter rather than summer suit.",Suit Jacket,24 August 2015,45-54,Ormesby
Welt Pockets Short Blazer,T591178B,2,2,2,1,4,A bit big,"I ordered this jacket online following buying the &quot;One button short blazer&quot; which is black. This jacket being navy and looking very similar in style and at the same price seemed a good bet. I quite simply love the black jacket bought in store but when this jacket arrived I took it out of its wrapping and straight away noticed marking on the collar, such as you get if you iron fabric incorrectly. Nevertheless I tried it on and whilst it fitted across shoulders and sleeve length, I would have to increase my bust size three inches for the jacket to sit properly and look as if it fitted.",Had to send back,04 August 2015,55-64,"Kent, UK"
Welt Pockets Short Blazer,T591178B,4,4,4,2,3,A bit small,Lovely jacket but unfortunately the style was not for me. Jackets with 2 or 3 buttons suit me better.,Short jacket,22 July 2015,65+,"Hereford, UK"
Welt Pockets Short Blazer,T591178B,4,4,4,5,4,True to size,New jacket good fit exactly very smart and lined. Good product,Jacket,28 May 2015,45-54,"Manchester, UK"
Welt Pockets Short Blazer,T591178B,5,5,5,5,5,,Had been looking for a nice short navy jacket for a while and this one is great. Perfect to either wear with a nice dress or skinny jeans. I will wear this a lot!,Great jacket!,19 May 2015,55-64,"Glasgow, Glasgow City, UK"
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,4,4,5,,True to size,It is getting more difficult to find places that sell traditional suits. It was a relief to find a jacket that was not too long and not too short.,New Suit,16 April 2016,35-44,"Tamworth, Tamworth, Staffordshire, UK"
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,4,3,4,5,True to size,It's a lovely fitting jacket and a nice length,Black jacket,30 March 2016,55-64,"Brecon, Brecon, Powys LD3, UK"
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,4,2,3,4,5,True to size,"I have to wear a black suit for work, and this style jacket lends itself quite well for the job, Being long enough to hide hips and tummy and the one button fastening enabling heavy busted, but othewise quite slim women such as myself to wear a jacket buttoned up. Matching straight skirt and trousers make this an affordable and quite flattering 'uniform' for a corporate enviroment, but the fabric really isn't that great, its such a shame because if you think how many women in the UK need a tailored suit for work, come on Marks and Spencer bring back more substantial fabrics and more black clothes as required for work place tailoring, please, please, please!","A decent jacket, but fabric soon looks tired.",14 March 2016,55-64,Central London
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,4,4,3,4,4,True to size,Pleased with the style and fit of the jacket looks smart.,Nice Jacket,09 March 2016,55-64,"Kent, UK"
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,5,5,5,5,True to size,I ordered this suit jacket along with the skirt that matched and picked it up in store. It came with a suit carrier with was very handy.,smart and comfortable,07 February 2016,35-44,Aberdeen
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,2,5,3,1,3,Small,I love the style of this jacket and trousers there are a few things wrong the sizing I have to buy two sizes bigger to get it to fit my arms as the sleeves are made for someone with a wrist that goes up the there arm socket it would be good if you can remiday this and make the arm holes larger for the fuller lady like you used to make in the Uk you had the standard size and the longer for the the fuller woman. 30%,Jacket,05 February 2016,55-64,"Lanark, Lanark, South Lanarkshire ML11, UK"
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,5,5,5,5,True to size,Very pleased with this jacket ... Perfect fit and very flattering ...,Very flattering jacked,04 February 2016,35-44,Worcestershire
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,4,3,4,4,,"I bought this jacket and the skirt, love it and the jacket goes well with dresses. It will be a staple item in my wardrobe!",Beckbiggles,11 January 2016,25-34,
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,5,5,5,5,True to size,Simple. Smart. Elegant. Thank you M&amp;S.,Perfect Interview Number,05 January 2016,25-34,Leeds
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,4,5,5,1,5,Small,This jacket was perfect but to short in the arms then again am very tall,Lovely jacket,28 December 2015,25-34,"Londonderry, Londonderry, Derry, UK"
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,4,5,5,5,True to size,I have noticed that jackets seem to have shrunk in length in recent years. Ok if your shorter but I don't find flattering for my height so was so happy to find this jacket which is perfect for my height 5ft 5&quot; (in old money) so have bought two for work along with the suit trousers. Really flatters too...always a plus!,Perfect Length for me!,17 December 2015,55-64,"London, UK"
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,5,4,5,5,True to size,nice fit to wear over a dress.,nice coat,03 December 2015,35-44,
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,3,3,3,3,2,True to size,I bought this jacket for my last interview. The jacket did fit me but it did need a bit more flare.,For interview,22 November 2015,25-34,Wirral
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,5,5,5,5,A bit small,a nice style and length. Good length in the sleeves too.,my new uniform for work,18 November 2015,55-64,"London, UK"
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,3,5,4,3,4,A bit small,Was 1 of 3 I ordered but it wasn't my favourite,Possible suit,07 November 2015,35-44,"Huddersfield, West Yorkshire, UK"
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,5,4,4,5,A bit small,Lovely jacket. Very good quality slightly longer length which is really flattering. Even the lining is nice,Black blazer,05 November 2015,45-54,Hampshire
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,4,4,4,4,4,A bit big,"This blazer is a great length and thinking, after reading reviews, it may come up a it small I ordered a size up. The blazer was too big, and is especially loose around the bust. I am an ample 36dd and the 14 was swimming on me. So back to a 12 it is. Also the shoulder pads add to the size- so hopefully the 12 will fit perfectly!",Great blazer,02 November 2015,35-44,Essex
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,5,5,5,5,True to size,It looks great and fits oerfectly.,exactly what I wanted,01 November 2015,65+,"North Tyneside,"
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,,,,,True to size,This blazer looks good dressed up or worn casually. An excellent fit too.,A versatile addition to my wardrobe,07 October 2015,65+,"Hampshire, UK"
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,,,,,,"Perfect for work, and it is slimming",This is the blazer,07 October 2015,45-54,Denmark
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,5,5,5,5,Small,"I've been looking for a lovely jacket for a while and ordered this in my normal size of 10. It was more of an 8, so I took it back and bought a 12. It is a really classy jacket and very versatile. Most pleased.",Lovely Jacket,07 October 2015,55-64,"Woodhall Spa, UK"
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,4,5,4,5,True to size,I thought with a high percentage of polyester it would be shiny but it isn't. It is a lovely blazer and ideal for spring and autumn and being black is very versatile. The sleeves are too long for me and having them shortened cost half as much as the blazer but that is my fault for having short arms ! The only criticism really is the configuration of the lining being made of two different coloured fabrics. It looks as if the manufacturer ran out of the pretty cream lining and formed a cross with plain beige lining.,Very versatile.,01 October 2015,65+,Surrey U.K.
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,3,3,3,2,2,A bit small,Very disappointed to find that this size 16 seems no bigger than the size 14 I already bought last year. I will be returning this item and also the matching trousers as they are smaller than my current size 16s,Suit jacket,19 September 2015,65+,Bradford
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,5,5,5,5,,"I have been looking for a jacket for a while, could not seem to find exactly what i was looking for. This is just great, the fit is prefect, very happy.",smart jacket,05 September 2015,65+,"North Yorkshire, UK"
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,5,4,5,5,True to size,"I needed a smart jacket for an interview and I thought this would do nicely if it was as good as it looked. I am happy to say that it is perfect. It felt very comfortable when I slipped it on and looks very smart. The length is good for me and the sleeves fit well. The jacket is lined so is easy to slip on and off, but it still feels lightweight and does not overheat me, an important consideration for me. I would like one in Navy as well.",My best jacket,31 August 2015,55-64,west country
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,5,5,5,5,True to size,Lovely classic jacket and very well cut. I wish this was also available in Navy.,Penny lane,24 August 2015,55-64,"Rossendale, Lancashire"
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,5,5,5,5,True to size,"I had to get a new black jacket to attend a relative's funeral so went online to see what was available. After viewing online I decided to go to the Exeter store to buy one. I couldn't find what I was looking for so asked an assistant who told me the item was not stocked in that store. However she directed me to a young man who ordered the jacket online for me for collection the next day, which I duly collected. When I got it home and tried it on I couldn't have wished for anything better. It was a really good fit and was of extremely good quality material with a lovely lining.",New Black Jacket,16 July 2015,65+,Plymouth
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,5,5,5,5,True to size,Visiting London from Sydney Australia and decided to see if I could buy the classic but stylish black suit I'd been searching for at home but hadn't been able to find and was very pleased to find exactly what I wanted at M &amp; S,My New Suit,01 June 2015,55-64,"Sydney NSW, Australia"
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,5,5,5,5,True to size,Beautiful jacket. Perfect fit and very smart. I wish they did it in navy too,Beautiful jacket,26 May 2015,55-64,"Buckinghamshire, UK"
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,4,5,5,4,4,A bit small,"Really lovely jacket, with a long line fit, giving a good silhouette. Really beautifully lined and nice discreet pockets.",great work jacket,23 May 2015,45-54,Glasgow
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,5,5,4,5,,"Excellent quality suit, sits well and looked great",shazza912,21 May 2015,45-54,Northants
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,5,4,5,5,True to size,"Really nice tailored jacket, ideal for work which is where i wear it but you could dress it up/down for other occasions.",Excellent quality,17 April 2015,45-54,"Sutton, Greater London, UK"
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,5,5,1,5,Very small,I had to buy 3 skirt suits for my new job.,Different suzes,02 April 2015,45-54,Bracknell
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,4,4,4,4,4,True to size,"Good material for this price. I like it. However, I was looking for little bit longer jacket.I cannot find it with colore black.I'm still looking for that...",Good material for this price,31 March 2015,45-54,"Tokyo, Japan"
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,5,5,5,5,True to size,"Just right for the Spring, can wear it with warm or soft blouse.",Spring jacket,08 March 2015,65+,"Kent, UK"
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,4,5,4,5,True to size,Loved this jacket can dress it up or down.,Versatile jacket,13 February 2015,65+,East Sussex
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,4,4,5,5,4,True to size,"Stylish, sensible at a reasonable price. Great fit for me - I tend to struggle on finding jacket for arm length. I am 5.11 size 16. Would recommend, but....... matching trousers a struggle to find ie straight leg not slim fit :( may not have my ideal suit but will keep the jacket :)",Great siut jacket for work,07 February 2015,45-54,"Amersham, Buckinghamshire, UK"
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,5,4,5,4,4,True to size,Exactly what I was looking for in terms of a suit jacket- smart and fits well . Such a shame that the same cannot be said for either the matching trousers or skirt,Lovely blazer,04 February 2015,55-64,Devon
Peak Lapel 1 Button Staggered Seam Blazer,T591177J,2,4,3,3,2,True to size,Disappointing - old fashioned,Thumbs down for this item,02 February 2015,55-64,Lancashire
PETITE Faux Leather Biker Jacket,T971000P,2,1,2,1,,True to size,Very heavy and more biker than fashion jacket,Sent back,03 April 2016,35-44,swindon
PETITE Faux Leather Biker Jacket,T971000P,5,4,4,5,4,True to size,... but who cares! Great fit and looks smart with perfect sleeve length. Been looking for a petite leather jacket for eons without success so very pleased with this &quot;lookalike&quot;.,OK it's faux ...,26 March 2016,55-64,sussex
PETITE Faux Leather Biker Jacket,T971000P,2,2,3,1,2,Very big,Fit would work better for a shorter not big busted woman.,Dissapointed,13 March 2016,45-54,"London, UK"
PETITE Faux Leather Biker Jacket,T971000P,4,4,4,4,4,True to size,I tried both the leather and cheaper faux leather petite jacket and found the fit of this jacket the best.,Trendy jacket,30 January 2016,55-64,Cheshire
PETITE Faux Leather Biker Jacket,T971000P,2,1,2,2,2,A bit small,Cheap and cheerful. But then you not paying very much,You get What you Pay for,26 November 2015,55-64,"Worcestershire, UK"
PETITE Faux Leather Biker Jacket,T971000P,5,5,5,5,5,A bit small,"Love this little biker jacket. Looks good and more expensive than the price tag, not at all &quot;plasticy for a faux leather The arm length is just right for me (I am approx 5ft) I did go up a size to wear a jumper underneath,although I could zip up the smaller size I felt it was a little too restricting.",Great Little Jacket,25 November 2015,55-64,Shropshire
PETITE Faux Leather Biker Jacket,T971000P,5,5,5,5,5,True to size,"Always try to buy Petite as the fit is always right for smaller woman. Great purchase, very versatile for smart and casual wear.",My new jacket,07 November 2015,55-64,London uk
PETITE Faux Leather Biker Jacket,T971000P,5,5,4,4,5,True to size,"It took ages for me to decide to buy this as the photo makes the fake leather look like it has a shine. In reality like other reviews, soft looking leather &amp; feel. Great shape, although would have liked just slightly longer (inch or so)",WISH I HAD BOUGHT THE BLUE TOO...,04 November 2015,45-54,Essex
PETITE Faux Leather Biker Jacket,T971000P,4,5,5,3,5,A bit small,"I was very disappointed that this jacket didn't fit me as I really liked it. As others have said, it looks like real leather and is good value for money. Even in Petite the sleeves were slightly too long. It was tight across my bust and flattened it (I'm not enormous there!) and so restricted my arm movement, but was big everywhere else (and I'm not a peculiar shape!) What a shame I had to return it. I'll keep on hoping to find a jacket like this that fits.",Lovely but didn't fit,31 October 2015,55-64,Somerset
PETITE Faux Leather Biker Jacket,T971000P,5,5,4,4,5,True to size,"I was very pleased to find this jacket. My husband couldn't believe it wasn't leather. It is soft, comfortable and stylish. I'm 5'3&quot;, size 10/12 and the 12 fits perfectly with a little room to wear a jumper underneath. The sleeves are a good length, which is always an issue for me with coats and jackets. It is so leather-like that I find it hard to believe it can be machine washed!",Happy with my purchase,06 October 2015,55-64,
PETITE Faux Leather Biker Jacket,T971000P,5,5,5,4,4,True to size,I have been looking for a faux leather jacket for ages and I have now found it. A perfect fit and it looks just like leather and is oh so soft. The only thing I would say against it is it is just a bit too short.,Love it.,10 September 2015,55-64,Cheshire
PETITE Faux Leather Biker Jacket,T971000P,5,5,5,5,5,True to size,I bought this jacket in aqua and the colour is lovely. I've worn it with jeans and summer dresses and had lots of compliments whether I've dressed it up or down.,My new favourite jacket,25 August 2015,55-64,"Dudley, West Midlands, UK"
PETITE Faux Leather Biker Jacket,T971000P,4,5,4,5,5,True to size,love the new jacket it will add a newness to my wardrobe,jacket,08 August 2015,45-54,"Northumberland, UK"
